taxonKey,nubKey,taxonID,scientificName,taxonomicStatus,acceptedKey,acceptedName,acceptedTaxonRank,acceptedKingdom
160844965,2381337,60167,"Kyphosus vaigiensis (Quoy & Gaimard, 1825)",ACCEPTED,2381337,"Kyphosus vaigiensis (Quoy & Gaimard, 1825)",SPECIES,Animalia
160844966,8178073,60142,Euphorbia serpens Baill.,DOUBTFUL,8178073,"Euphorbia serpens Baill., 1862",SPECIES,Plantae
160844969,2388220,60130,"Epinephelus malabaricus (Bloch & Schneider, 1801)",ACCEPTED,2388220,"Epinephelus malabaricus (Bloch & Schneider, 1801)",SPECIES,Animalia
160844971,2388914,60088,"Cephalopholis hemistiktos (RÃ¼ppell, 1830)",ACCEPTED,2388914,"Cephalopholis hemistiktos (Rüppell, 1830)",SPECIES,Animalia
160844972,2388954,60089,"Cephalopholis nigri (GÃ¼nther, 1859)",ACCEPTED,2388954,"Cephalopholis nigri (Günther, 1859)",SPECIES,Animalia
160844973,2878688,60248,Quercus robur L.,ACCEPTED,2878688,Quercus robur L.,SPECIES,Plantae
160844974,2388910,60090,"Cephalopholis taeniops (Valenciennes, 1828)",ACCEPTED,2388910,"Cephalopholis taeniops (Valenciennes, 1828)",SPECIES,Animalia
160844977,,60079,Casuarina verticellata Lamarck,,,Casuarina verticellata Lamarck,,
160844978,2390703,60258,"Selene dorsalis (Gill, 1863)",ACCEPTED,2390703,"Selene dorsalis (Gill, 1863)",SPECIES,Animalia
160844979,5961709,60259,"Seriola fasciata (Bloch, 1793)",ACCEPTED,5961709,"Seriola fasciata (Bloch, 1793)",SPECIES,Animalia
160844980,2891930,60078,Casuarina equisetifolia L.,ACCEPTED,2891930,Casuarina equisetifolia L.,SPECIES,Plantae
160844981,2390581,60022,"Alepes djedaba (ForsskÃ¥l, 1775)",ACCEPTED,2390581,"Alepes djedaba (Forsskål, 1775)",SPECIES,Animalia
160844982,2891932,60077,Casuarina cunninghamiana Miquel,ACCEPTED,2891932,Casuarina cunninghamiana Miq.,SPECIES,Plantae
160844985,5209173,60011,"Acanthurus monroviae Steindachner, 1876",ACCEPTED,5209173,"Acanthurus monroviae Steindachner, 1876",SPECIES,Animalia
160844987,5209188,60010,"Acanthurus coeruleus Bloch & Schneider, 1801",ACCEPTED,5209188,"Acanthurus coeruleus Bloch & Schneider, 1801",SPECIES,Animalia
160844988,5209174,60009,"Acanthurus chirurgus (Bloch, 1787)",ACCEPTED,5209174,"Acanthurus chirurgus (Bloch, 1787)",SPECIES,Animalia
160844989,2889934,60276,Tropaeolum majus L.,ACCEPTED,2889934,Tropaeolum majus L.,SPECIES,Plantae
160844992,2398885,60269,"Stegastes variabilis (Castelnau, 1855)",ACCEPTED,2398885,"Stegastes variabilis (Castelnau, 1855)",SPECIES,Animalia
160844994,2399258,60101,"Chrysiptera hemicyanea (Weber, 1913)",ACCEPTED,2399258,"Chrysiptera hemicyanea (Weber, 1913)",SPECIES,Animalia
160844995,5375936,60132,Eruca sativa Mill.,SYNONYM,5375920,Eruca vesicaria (L.) Cav.,SPECIES,Plantae
160844996,2398675,60000,"Abudefduf hoefleri (Steindachner, 1881)",ACCEPTED,2398675,"Abudefduf hoefleri (Steindachner, 1881)",SPECIES,Animalia
160844997,2398623,60001,"Abudefduf saxatilis (Linnaeus, 1758)",ACCEPTED,2398623,"Abudefduf saxatilis (Linnaeus, 1758)",SPECIES,Animalia
160844998,7678610,60249,Raphanus sativus L.,ACCEPTED,7678610,Raphanus sativus L.,SPECIES,Plantae
160844999,2398634,60002,"Abudefduf vaigiensis (Quoy & Gaimard, 1825)",ACCEPTED,2398634,"Abudefduf vaigiensis (Quoy & Gaimard, 1825)",SPECIES,Animalia
160845000,5376565,60172,Lepidium sativum L.,ACCEPTED,5376565,Lepidium sativum L.,SPECIES,Plantae
160845001,3048203,60134,Erysimum cheiri Crantz,ACCEPTED,3048203,Erysimum cheiri (L.) Crantz,SPECIES,Plantae
160845002,3042636,60065,Brassica napus L.,ACCEPTED,3042636,Brassica napus L.,SPECIES,Plantae
160845003,3042845,60066,Brassica oleracea L.,ACCEPTED,3042845,Brassica oleracea L.,SPECIES,Plantae
160845006,3039423,60290,Ziziphus jujuba Mill.,ACCEPTED,3039423,Ziziphus jujuba Mill.,SPECIES,Plantae
160845009,5362445,60247,Pyrus pyraster (L.) Burgsd.,ACCEPTED,5362445,Pyrus pyraster (L.) Burgsd.,SPECIES,Plantae
160845011,3021922,60243,Prunus cerasus L.,ACCEPTED,3021922,Prunus cerasus L.,SPECIES,Plantae
160845012,5362573,60246,Pyrus communis L.,ACCEPTED,5362573,Pyrus communis L.,SPECIES,Plantae
160845013,8149923,60245,Prunus persica Stokes,ACCEPTED,8149923,Prunus persica (L.) Stokes,SPECIES,Plantae
160845014,7931731,60244,Prunus domestica L.,ACCEPTED,7931731,Prunus domestica L.,SPECIES,Plantae
160845015,7818643,60242,Prunus armeniaca L.,ACCEPTED,7818643,Prunus armeniaca L.,SPECIES,Plantae
160845016,5362215,60116,Cydonia oblonga Mill.,ACCEPTED,5362215,Cydonia oblonga Mill.,SPECIES,Plantae
160845017,3024146,60131,Eriobotrya japonica (Thunb.) Lindl.,SYNONYM,10786206,Rhaphiolepis bibas (Lour.) Galasso & Banfi,SPECIES,Plantae
160845019,5361888,60193,Morus nigra L.,ACCEPTED,5361888,Morus nigra L.,SPECIES,Plantae
160845020,5361889,60192,Morus alba L.,ACCEPTED,5361889,Morus alba L.,SPECIES,Plantae
160845021,5361944,60068,Broussonetia papyrifera Vent.,ACCEPTED,5361944,Broussonetia papyrifera (L.) L'Hér. ex Vent.,SPECIES,Plantae
160845025,3151764,60274,Symphyotrichum squamatum (Spreng.) G.L.Nesom,ACCEPTED,3151764,Symphyotrichum squamatum (Spreng.) G.L.Nesom,SPECIES,Plantae
160845026,3089150,60286,Xanthium spinosum L.,ACCEPTED,3089150,Xanthium spinosum L.,SPECIES,Plantae
160845027,9052721,60287,Xanthium strumarium Lour.,DOUBTFUL,9052721,"Xanthium strumarium Lour., 1790",SPECIES,Plantae
160845028,3119175,60156,Helianthus tuberosus L.,ACCEPTED,3119175,Helianthus tuberosus L.,SPECIES,Plantae
160845029,5392243,60103,Cichorium endivia L.,ACCEPTED,5392243,Cichorium endivia L.,SPECIES,Plantae
160845030,5403304,60111,Crepis capillaris (L.) Wallr.,ACCEPTED,5403304,Crepis capillaris (L.) Wallr.,SPECIES,Plantae
160845031,3138327,60075,Carthamus tinctorius L.,ACCEPTED,3138327,Carthamus tinctorius L.,SPECIES,Plantae
160845032,5391480,60070,Calendula officinalis L.,ACCEPTED,5391480,Calendula officinalis L.,SPECIES,Plantae
160845033,3120677,60047,Artemisia arborescens L.,ACCEPTED,3120677,Artemisia arborescens L.,SPECIES,Plantae
160845036,3660419,60257,Schinus terebinthifolia Raddi,ACCEPTED,3660419,Schinus terebinthifolia Raddi,SPECIES,Plantae
160845038,5421144,60125,Dodonaea viscosa Jacq.,ACCEPTED,5421144,Dodonaea viscosa (L.) Jacq.,SPECIES,Plantae
160845041,,60073,Cardiospermum hirsutum L.,,,Cardiospermum hirsutum L.,,
160845042,3189935,60072,Cardiospermum grandiflorum Sw.,ACCEPTED,3189935,Cardiospermum grandiflorum Sw.,SPECIES,Plantae
160845044,3190653,60020,Ailanthus altissima Swingle,ACCEPTED,3190653,Ailanthus altissima (Mill.) Swingle,SPECIES,Plantae
160845047,2985682,60017,Aeonium arboreum Webb & Berthel.,ACCEPTED,2985682,Aeonium arboreum (L.) Webb & Berthel.,SPECIES,Plantae
160845050,8380575,60275,Tamarix gallica L.,ACCEPTED,8380575,Tamarix gallica L.,SPECIES,Plantae
160845052,3084015,60228,Phytolacca americana L.,ACCEPTED,3084015,Phytolacca americana L.,SPECIES,Plantae
160845054,3086240,60191,Mirabilis jalapa L.,ACCEPTED,3086240,Mirabilis jalapa L.,SPECIES,Plantae
160845057,6383526,60206,Opuntia lindheimeri Engelm.,SYNONYM,5619968,Opuntia engelmannii var. lindheimeri (Engelm.) B.D.Parfitt & Pinkava,VARIETY,Plantae
160845058,7283335,60208,Opuntia streptacantha Lem.,ACCEPTED,7283335,Opuntia streptacantha Lem.,SPECIES,Plantae
160845059,5626003,60207,Opuntia maxima,ACCEPTED,5626003,Opuntia maxima Mill.,SPECIES,Plantae
160845060,5384064,60205,Opuntia ficus-indica Mill.,ACCEPTED,5384064,Opuntia ficus-indica (L.) Mill.,SPECIES,Plantae
160845062,3082283,60234,Plumbago auriculata Lam.,ACCEPTED,3082283,Plumbago auriculata Lam.,SPECIES,Plantae
160845063,3082297,60174,Limonium sinuatum (L.) Mill.,ACCEPTED,3082297,Limonium sinuatum (L.) Mill.,SPECIES,Plantae
160845066,4034909,60221,Persicaria lanigera (R.Br.) Sojak,ACCEPTED,4034909,Persicaria lanigera (R.Br.) Soják,SPECIES,Plantae
160845067,4032398,60252,Rumex lunaria L.,ACCEPTED,4032398,Rumex lunaria L.,SPECIES,Plantae
160845068,7291212,60222,Persicaria senegalensis (Meisn.) Soják,ACCEPTED,7291212,Persicaria senegalensis (Meisn.) Soják,SPECIES,Plantae
160845069,2889373,60144,Fagopyrum esculentum Moench,ACCEPTED,2889373,Fagopyrum esculentum Moench,SPECIES,Plantae
160845072,,60045,Aptenia lancifolia L. Bolus,,,Aptenia lancifolia L. Bolus,,
160845074,5384309,60044,Aptenia cordifolia (L.fil.) Schwant.,SYNONYM,8185812,Mesembryanthemum cordifolium L.fil.,SPECIES,Plantae
160845075,3702877,60184,Malephora lutea Schwantes,ACCEPTED,3702877,Malephora lutea (Haw.) Schwantes,SPECIES,Plantae
160845076,3084858,60183,Malephora crocea (Jacq.) Schwantes,ACCEPTED,3084858,Malephora crocea (Jacq.) Schwantes,SPECIES,Plantae
160845077,3084869,60127,Drosanthemum hispidum Schwantes,ACCEPTED,3084869,Drosanthemum hispidum (L.) Schwantes,SPECIES,Plantae
160845078,3703606,60074,Carpobrotus acinaciformis (L.) L.Bolus,ACCEPTED,3703606,Carpobrotus acinaciformis (L.) L.Bolus,SPECIES,Plantae
160845081,8904738,60166,Kochia scoparia (L.) Schrad.,SYNONYM,5383936,Bassia scoparia (L.) A.J.Scott,SPECIES,Plantae
160845082,3083838,60097,Chenopodium album L.,ACCEPTED,3083838,Chenopodium album L.,SPECIES,Plantae
160845083,8971274,60059,Beta vulgaris L.,ACCEPTED,8971274,Beta vulgaris L.,SPECIES,Plantae
160845084,5384396,60032,Amaranthus deflexus L.,ACCEPTED,5384396,Amaranthus deflexus L.,SPECIES,Plantae
160845085,5384364,60033,Amaranthus hybridus,ACCEPTED,5384364,Amaranthus hybridus L.,SPECIES,Plantae
160845086,9080185,60034,Amaranthus hypochondriacus L.,ACCEPTED,9080185,Amaranthus hypochondriacus L.,SPECIES,Plantae
160845087,6109534,60035,Amaranthus retroflexus L.,ACCEPTED,6109534,Amaranthus retroflexus L.,SPECIES,Plantae
160845088,5384334,60036,Amaranthus viridis L.,ACCEPTED,5384334,Amaranthus viridis L.,SPECIES,Plantae
160845089,8911082,60029,Amaranthus blitum L.,ACCEPTED,8911082,Amaranthus blitum L.,SPECIES,Plantae
160845090,,60028,Amaranthus blitoides L.,,,Amaranthus blitoides L.,,
160845091,5384390,60031,Amaranthus cruentus,ACCEPTED,5384390,Amaranthus cruentus L.,SPECIES,Plantae
160845092,6109611,60030,Amaranthus caudatus L.,ACCEPTED,6109611,Amaranthus caudatus L.,SPECIES,Plantae
160845093,7626296,60013,Achyranthes sicula (L.) All.,ACCEPTED,7626296,Achyranthes sicula (L.) All.,SPECIES,Plantae
160845097,2979128,60005,Acacia karroo Hayne,SYNONYM,3974754,Vachellia karroo (Hayne) Banfi & Galasso,SPECIES,Plantae
160845098,2975014,60278,Vicia sativa L.,ACCEPTED,2975014,Vicia sativa L.,SPECIES,Plantae
160845099,2974832,60277,Vicia faba L.,ACCEPTED,2974832,Vicia faba L.,SPECIES,Plantae
160845100,2970418,60173,Leucaena leucocephala (Lam.) de Wit,ACCEPTED,2970418,Leucaena leucocephala (Lam.) de Wit,SPECIES,Plantae
160845101,2965379,60186,Medicago arborea L.,ACCEPTED,2965379,Medicago arborea L.,SPECIES,Plantae
160845102,2947311,60102,Cicer arietinum L.,ACCEPTED,2947311,Cicer arietinum L.,SPECIES,Plantae
160845103,5353590,60091,Cercis siliquastrum L.,ACCEPTED,5353590,Cercis siliquastrum L.,SPECIES,Plantae
160845104,2978552,60006,Acacia saligna (Labill.) H.L.Wendl.,ACCEPTED,2978552,Acacia saligna (Labill.) H.L.Wendl.,SPECIES,Plantae
160845105,2980425,60004,Acacia cyclops A.Cunn. ex Don,ACCEPTED,2980425,Acacia cyclops A.Cunn. ex G.Don,SPECIES,Plantae
160845108,3152661,60152,Gossypium hirsutum L.,ACCEPTED,3152661,Gossypium hirsutum L.,SPECIES,Plantae
160845109,3152658,60151,Gossypium herbaceum L.,ACCEPTED,3152658,Gossypium herbaceum L.,SPECIES,Plantae
160845110,5406789,60021,Alcea rosea L.,ACCEPTED,5406789,Alcea rosea L.,SPECIES,Plantae
160845111,3152614,60003,Abutilon theophrasti Medik.,ACCEPTED,3152614,Abutilon theophrasti Medik.,SPECIES,Plantae
